CID,DRKG_ID,CanonicalSMILES,P_NP
5464255,MESH:C049934,CON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)CSC4=CN=NS4)C(=O)O,0
146396,MESH:C050134,COC1=C(C=C(C=C1)C(CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=CC=C4)O)OC,1
71258,MESH:C050474,CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=C(C=C3)O,1
72119,MESH:C051273,C1COCCN1CCNC2=NN=C(C=C2C#N)C3=CC=CC=C3,1
6436628,MESH:C052018,CC=CC1=C(N2C(C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)SC1)C(=O)O.O,0
5486705,MESH:C052020,CC1(C(C(=O)N1OS(=O)(=O)O)NC(=O)C(=NOCC(=O)O)C2=CSC(=N2)N)C,0
65872,MESH:C052450,CCCCCCCNC(=O)OC1=CC2=C(C=C1)N(C3C2(CCN3C)C)C,1
54359,MESH:C052564,C1CCC(C1)CN2CCC3=C(CC2)C4=C(C=CC(=C4)C#N)OC5=CC=CC=C35,1
91769,MESH:C055302,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4S3,1
3655,MESH:C056424,C1CC(C2=C(C3=CC=CC=C3N=C2C1)N)O,1
65926,MESH:C056640,C1C(CN(C1=O)CC2=CC=CC=C2)CN,1
9844747,MESH:C056895,C1CN(CCN1CCNC(=O)C2=CC=C(C=C2)F)C3=C4C(=CC=C3)OC(CO4)CO,0
6437850,MESH:C058000,C1=CC(=CC=C1CCC(=CF)CN)F,1
146291,MESH:C064672,C1C(CN1C(=O)N)OC2=CC=CC(=C2)C(F)(F)F,1
10131269,MESH:C065427,COC1=CC(=O)OC1C(C2=CC=CC=C2Cl)O,1
3034012,MESH:C066440,C1=CC(=C(C=C1Cl)Cl)C(=CN2C=NC=N2)Cl,1
29051,MESH:C066851,CC1C(C(CC(O1)OC2CC(OC(C2O)C)OC3=CC4=CC5=C(C(=O)C(C(C5)C(C(=O)C(C(C)O)O)OC)OC6CC(C(C(O6)C)O)OC7CC(C(C(O7)C)O)OC8CC(C(C(O8)C)O)(C)O)C(=C4C(=C3C)O)O)O)O,1
19675,MESH:C067601,CC(=O)C1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCC(CC4)CCO,1
86322,MESH:C068543,CCC1=C(C(=O)C=CN1CC)O,1
3505,MESH:C071609,COC(=O)N1CCN(C(C1)CN2CCCC2)C(=O)CC3=CC(=C(C=C3)Cl)Cl,1
60691,MESH:C074872,CCCN(C1=CC=NC=C1)N2C=CC3=CC=CC=C32,1
7895,MESH:C076402,CCCC(=O)C,0
156321,MESH:C077144,CCCCCCCCCC(=O)OC1(CCN(CC1)CCCC(=O)C2=CC=C(C=C2)F)C3=CC=C(C=C3)Br,1
688272,MESH:C078143,CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,1
71342,MESH:C078370,C1CC1COC2=CC(=C(C=C2C(=O)NC3CN4CCC3CC4)Cl)N,1
60803,MESH:C081980,CN1CCN(CC1)C2=NC=C(C(=N2)N)C3=C(C(=CC(=C3)Cl)Cl)Cl,1
21474,MESH:C084586,CC(C1=CC=CC=C1)N2C=NC=C2C(=O)OC,1
9844,MESH:C084587,C=COCC(F)(F)F,1
37767,MESH:C084607,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,1
2473,MESH:C084811,CC(C)(C)NCC(COC1=CC=CC=C1C#N)O,1
108166,MESH:C085215,CC(C)OC1=CC=CC(=C1)CC(=O)N2CCCC(C2)(CC[N+]34CCC(CC3)(CC4)C5=CC=CC=C5)C6=CC(=C(C=C6)Cl)Cl.[Cl-],0
12512,MESH:C098546,CCOC(C)(C)C,1
15723,MESH:C100095,C1CNCCC1C(C2=CC=CC=C2)(C3=CC=CC=C3)O,1
65684,MESH:C100106,CC1=CC2=C(C=C1)NC3C2CN(CC3)C,1
32593,MESH:C100204,C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCCC(=O)C3=CC=C(C=C3)F,1
21087,MESH:C100240,CN(C)CCON=C1C2=CC=CC=C2CCC3=CC=CC=C31,1
6358,MESH:C103736,CC(C)Br,1
3047810,MESH:C103849,COC1=CC=C(C=C1)N2CC(OC2=O)CN3CCC(CC3)(C4=CC5=C(C=C4)OCO5)O,1
208923,MESH:C112452,CC1=C(C(=O)OC2=CC(=C(C=C12)OCCCN3CCN(CC3)C4=CC=CC=C4OC)OC)C,1
7840,MESH:C118559,CCCBr,1
9890390,MESH:C401121,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CN2CCN(CC2)CC(C3=CC=C(C=C3)Cl)O,1
5166,MESH:C406525,COC1=NC=CC(=N1)C2=C(N=CN2C3CCC(CC3)O)C4=CC=C(C=C4)F,0
9837317,MESH:C418124,C1C(=O)C2C(C1(C(=O)O)N)C2(C(=O)O)F,0
8078,MESH:C506365,C1CCCCC1,1
11559235,MESH:C516995,CN(C)C1=C2C3=C(C(=O)N(C=N3)N4CCCCCC4)SC2=NC=C1,1
7855,MESH:D000181,C=CC#N,0
887,MESH:D000432,CO,0
23968,MESH:D001128,[Ar],1
2308,MESH:D001507,CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C,1
241,MESH:D001554,C1=CC=CC=C1,1
1224,MESH:D002069,CC(C)(C)C1(CCN2CC3C4=CC=CC=C4CCC5=C3C(=CC=C5)C2C1)O,1
5484131,MESH:D002442,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-],1
854019,MESH:D003367,CN1C(CCC1=O)C2=CN=CC=C2,1
19143,MESH:D003496,CC1C2CC3=C(C1(CCN2CC4CC4)C)C=C(C=C3)O,1
3081,MESH:D004114,CC1(C(=O)NC(=O)O1)C,1
6354,MESH:D005027,C1CO1,0
5416,MESH:D007726,[Kr],1
4076,MESH:D008635,COC1=CC(=CC(=C1OC)OC)CCN,1
24857,MESH:D011886,[Rn],1
5300,MESH:D013311,CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O,0
31373,MESH:D013750,C(=C(Cl)Cl)(Cl)Cl,1
3913,MESH:D013773,C1CSC2=NC(CN21)C3=CC=CC=C3,1
32329,MESH:D013993,CCOC(=O)C1(CCC=CC1N(C)C)C2=CC=CC=C2,1
1742129,MESH:D014810,CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C,1
23662354,MESH:D015080,C(CS(=O)(=O)[O-])S.[Na+],0
1486,MESH:D015084,C1=CC(=C(C=C1Cl)Cl)OCC(=O)O,1
5266,MESH:D015572,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,0
5356392,MESH:D015572,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,0
1388,MESH:D015632,CN1CCC(=CC1)C2=CC=CC=C2,1
7501,MESH:D020058,C=CC1=CC=CC=C1,1
2675,MESH:D020682,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,0
6321411,MESH:D020682,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,0
46888857,,CN1CCCC(C1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,1
11502034,,CC1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C4=C3CN(CC4)CC5CC5)CC=C,0
1207,,CC12C3=CC=CC=C3CC(N1)C4=CC=CC=C24,1
356,,CCCCCCCC,1
942,,CN1CCCC1C2=CN=CC=C2,1
1206,,CC(CC1=CC=CC=C1)NC,1
4736,,CC1C2CC3=C(C1(CCN2CC=C(C)C)C)C=C(C=C3)O,1
2826,,CN1C2CCC1C(C(C2)OC(=O)C3=CC=CC=C3)C(=O)OC,1
1065,,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCN3CC4C=C)O,0
4811,,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C,0
6086,,CCCCN1CC2CC3=CC(=C(C=C3C2C1)OC)OC,1
6276,,CCCCCO,1
6403,,CCC(C)(C)C,1
6405,,CCC(C)(C)O,0
6569,,CCC(=O)C,0
6574,,C(C(Cl)Cl)Cl,0
6584,,CC(=O)OC,0
7174,,CCCOC(=O)C1=CC=C(C=C1)N,1
7237,,CC1=CC=CC=C1C,1
7282,,CCC(C)CC,1
7296,,CC1CCCC1,1
7366,,CC(C)(C)C1=CC=CC=C1,1
7394,,C1=CC(=CC=C1C(F)(F)F)Cl,1
7809,,CC1=CC=C(C=C1)C,1
7892,,CCCC(C)C,1
7915,,CC(C)OC(=O)C,1
7929,,CC1=CC(=CC=C1)C,1
7962,,CC1CCCCC1,1
8038,,CC(C)COC(=O)C,1
8125,,CCCCCCC=C,1
8141,,CCCCCCCCC,1
8252,,CC=C,0
8522,,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)I,0
8723,,CCC(C)CO,0
8900,,CCCCCCC,1
8942,,CCCCCCC1(C(=O)NC(=O)NC1=O)CC,1
3449,,CN1CCC23C=CC(CC2OC4=C(C=CC(=C34)C1)OC)O,1
9664,,C(=C(F)F)Cl,0
11416,,CC1CCCCC1C,1
11582,,CCCCC(C)C,1
11594,,CCCCCC(C)C,1
12348,,CCCCCOC(=O)C,1
12418,,C(C(Cl)(Cl)Cl)Cl,1
3823887,,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,0
13379,,CCCCCCCC(C)C,1
13381,,CCCCCCCCC=C,1
15600,,CCCCCCCCCC,1
18047,,CC1=CC(=CC=C1)OCC(CNC(C)C)O,1
18508,,CC(C)(C)C1CCCCC1,1
18591,,CCCCCCC(C)C,1
25255,,C1=CC=C2C(C3=CC=CC=C3C=CC2=C1)C(=O)N,0
28315,,CNCCCN1C2=CC=CC=C2SC3=CC=CC=C31,1
31272,,CCCCOC(=O)C,1
31276,,CC(C)CCOC(=O)C,1
31285,,CCCCCCCC=C,1
31300,,C(C(F)(F)F)(F)Br,1
31765,,CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)C,1
4745,,CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC,1
61247,,CCC(C)(C)OC,1
62875,,CNCCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl,1
64814,,CCC(CC(=O)N)(C1=CC=CC=C1)O,0
65860,,CCC1=CC=C(C=C1)C(=O)C(C)CN2CCCC2,1
66994,,CCCCCC1(C(=O)NC(=O)NC1=O)CC,0
69460,,C1CC2=CC=CC=C2NC1,1
74981,,C1=CC=C2C(=C1)N(C3=C(S2)C=CC(=C3)Cl)CCCN,1
77501,,C=COCCCCOC=C,1
83909,,CC(C)(C)OC(=O)CCCC1=CC=C(C=C1)N(CCCl)CCCl,1
89657,,C1C(=O)NC2=C(C=C(C=C2)Cl)N(C1=O)C3=CC=CC=C3,1
90274,,C1CN=C(N1)NC2=C(C=C(C=C2)Cl)Cl,1
91517,,CC1CCC(C(C1)C)C,1
94957,,CC1=CC(=O)N(N1C)C2=CC=C(C=C2)F,0
95705,,CCC1(C(=O)NC(=O)NC1=O)C,0
107917,,C1C2=CN=C(N2C3=C(C=C(C=C3)Cl)C(=N1)C4=CC=CC=C4F)CO,0
114376,,CSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCC4CCCNC4,1
119146,,CN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=CC=C4,1
121249,,CNCCCN1C2=C(CCC3=CC=CC=C31)C=C(C=C2)O,1
6426759,,CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC(=C3)F)CCF,0
156386,,C1CN(CCC12C(=O)NCN2C3=CC=C(C=C3)Br)CCCC(=O)C4=CC=C(C=C4)F,0
159642,,C1CC2=CC=CC=C2N(C3=CC=CC=C31)CCCN,1
9860946,,CC1=C2C(=CC=C1)C3CN(CCC3(C4=CC=CC=C4O2)O)C,1
3661,,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,0
612745,,CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC4=CC=CC=C4)C)C,1
43473,,CCCCCCCC1(C(=O)NC(=O)NC1=O)CC,0
46516,,CCCC1(C(=O)NC(=O)NC1=O)CC,0
5470,,CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,1
12718749,,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)F,0
5376,,CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,1
2776666,,CC1=CSC(=N1)N=C(N)N,0
3763607,,C1=CC=C(C=C1)C2=CSC(=N2)N=C(N)N,0
3946663,,CCC(C1=CC=CC=C1)NC(=O)C2=C(C(=NC3=CC=CC=C32)C4=CC=CC=C4)C,1
2828,,CN1CCC23C4C1CC5=C2C(=C(C=C5)OC)OC3C(C=C4)O,1
3404,,COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F,1
3918,,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)O,0
6426143,,CC(C)C1=CC(=C(C=C1)OC)CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,1
9807561,,C1C2CNCC1C3=CC=C(C(=O)N3C2)Br,0
9821511,,CN1CCC(CC1)N2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5,0
9861160,,C=CCC(C1=CC=CC=C1C2=NOC3=CC=CC=C32)N,0
9864647,,COC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,1
9866153,,CC(C)OC1=C(C=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,1
9902443,,CC(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,1
9907401,,C1CC(=O)N(C1)CCCCN2CCN(CC2)C3=NC=CC(=C3)C(F)(F)F,1
9907851,,COC1=C(C=C(C=C1)C2=NC=CS2)CNC3CCCNC3C4=CC=CC=C4,1
9909299,,CC(C)(C)C1=CC(=C(C=C1)OC(F)(F)F)CNC2CCCNC2C3=CC=CC=C3,1
9916104,,CC(C)(C)C1=NC(=CC(=N1)N2CCN(CC2)CCCSC3=NC=CC(=O)N3)C(F)(F)F,1
9931510,,COC1=CC=CC=C1CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,1
10019237,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=CC=CC=N3,1
15186911,,CC1CC(=CC(=O)C1C(=O)OC)NC2=CC(=CC=C2)OC(F)(F)F,0
10201984,,C1CC(C(NC1)C2=CC=CC=C2)NCC3=C(C=CC(=C3)OC(F)(F)F)OC(F)F,1
10245368,,C1CN=C(N1)NC2=C(C=CC=C2Br)Br,1
10377120,,C1=CN(C(=N1)[N+](=O)[O-])CCCCCCCCF,0
10388384,,COC1=CC=CC(=C1)CC2CCN(CC2)C3CCC(CC3)(C4=CC5=C(C=C4)OCO5)OC,1
10444765,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCO,0
10451635,,C1=CC(=C(C=C1C2=NC3=C(S2)C=C(C=C3)O)I)N,1
10470115,,C1CN=C(N1)NC2=C(C=C(C=C2Cl)Cl)Cl,1
10884606,,C1CCN(CC1)CCN2C(=O)C=CC(=N2)C3=C4C=CC=CN4N=C3C5=CC=CC=C5,1
11507,,CCCC(C)CC,1
11777724,,C1CN=C(N1)NC2=C(C=CC(=C2)Cl)Cl,1
12296941,,C1CN=C(N1)NC2=C(C=CC=C2F)F,0
12406842,,C1CN=C(N1)NC2=C(C=C(C=C2Cl)Br)Cl,1
12406843,,C1CN=C(N1)NC2=C(C=C(C=C2Br)Br)Br,1
12780299,,C1CCN(CC1)CC2=CC(=C(C=C2)I)CN3CCCCC3,1
13071367,,C1C=NC(N1)NC2=C(C=CC=C2Cl)Cl,1
13497181,,CCCN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=C(C=C4)Br,0
13720676,,CCCCCCN1CCN(CC1)C2=CC=C(C=C2)I,1
13755681,,CCCCCCCCC1(C(=O)NC(=O)NC1=O)CC,1
14022483,,C1=CC=C(C=C1)CC2=CNC(=C2[N+](=O)[O-])NCCSCC3=CC=CC=N3,0
14022497,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC=CS3,1
14022499,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC3=NC4=CC=CC=C4O3,1
14590445,,C1C(=O)NC2=C(C(=CC=C2)Cl)C(=N1)C3=CC=CC=C3,1
17905241,,CC(C)(C)C1=CC(=C(C=C1)OC)CNC2C3CCN(C2C(C4=CC=CC=C4)C5=CC=CC=C5)CC3,1
18356503,,C(C(Cl)Br)C(F)(F)F,1
18435769,,COC1=CC=CC=C1CNC2CCCNC2C3=CC=CC=C3,1
19427054,,CCC1=CC(=CC=C1)NC(=NC2=CC=CC(=C2)CC)C,1
19696721,,COC1=C(C=C(C=C1)S(=O)(=O)C)CNC2CCCNC2C3=CC=CC=C3,0
21440942,,CC1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F,1
22154175,,CC1=C2C(=CC=C1)C3CNCCC3(C4=CC=CC=C4O2)O,1
22620050,,CC1=NC2=C(S1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,1
22620062,,COC1=C(C=C(C=C1)N2CCCC2=O)CNC3CCCNC3C4=CC=CC=C4,0
22620066,,COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5=CC=CC=C5,1
22620075,,CC1=CC(=NN1C2=CC(=C(C=C2)OC)CNC3CCCNC3C4=CC=CC=C4)C,1
22620080,,CC1=NC2=C(O1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,1
22620085,,COC1=CC2=C(C=C1CNC3CCCNC3C4=CC=CC=C4)N=C(S2)C5CC5,1
22620091,,CC(C)(C)C1=NC2=C(S1)C=C(C(=C2)CNC3CCCNC3C4=CC=CC=C4)OC,1
23235109,,C(C(F)Br)C(F)(F)F,1
23274095,,C1=CN(C(=N1)[N+](=O)[O-])CC(COCF)O,0
44213642,,COC1=CC2=C(C(=C1)CNC3CCCNC3C4=CC=CC=C4)OCC2,1
44214615,,C1=C2C=NN(C2=CC(=C1Cl)Cl)CCN,1
44383796,,CCCN(CCC)CCC1=CC2=C(C=C1)NC(=O)C2,1
18533772,,CC(C)(C)C1=CC(=C(C=C1)OC)CNC2CCCNC2C3=CC=CC=C3,1
14577084,,C1C2C(CN1)C3=C(C=CC(=C3)Cl)OC4=CC=CC=C24,1
75107290,,C1C2CNC(C1C3=CC=CC(=O)N3C2)Br,0
87737353,,C(=CF)OC=CF,1
142271743,,CCC(C)N1CCN(CC1)C2=CC=C(C=C2)I,1
39235321,,C1C(C1N)C2=CC=C(C=C2)F,1
10060538,,CCCN1CCOC2C1CCC3=C2C=C(C=C3)O,1
57397056,,C1CSC(CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,1
3034183,,CCCCNC(=S)NC1=CC=CC=C1,0
14205604,,CC1(NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4F)O,0
13720674,,CC(C)CN1CCN(CC1)C2=CC=C(C=C2)I,1
10265481,,CN(C)CC1=CC=CC=C1SC2=C(C=C(C=C2)F)N,1
10404144,,C1CN(CCN1CC2=C3C=CC=CN3N=C2)C4=CC=C(C=C4)Cl,1
57404030,,C1CC(CNC1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,1
25745047,,CC1=NC=C2N1C3=C(C=C(C=C3)Cl)C(=NC2O)C4=CC=CC=C4F,0
135458393,,CC1C2=C(C=CC=C2Cl)NC(=NCC(F)F)N1,1
57395287,,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N=C2C4CNCCO4,1
57402315,,C1COC(CN1)C2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)F,1
10660866,,C1CC1NC2=C3C(=NC(=N2)N)N(C=N3)C4CC(C=C4)CO,0
9817881,,C1CNC(=NC1)NCCCNCC2CCC3=CC=CC=C3O2,0
12304010,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O,0
125676,,C[N+]1=C2C3C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,1
6916184,,CN1CCC23CCCCC2C1CC4=C3C=C(C=C4)OC,1
667477,,CN(C)CCC=C1C2=CC=CC=C2COC3=CC=CC=C31,1
25271652,,CC(C1=CC=CC=C1)(C2=CC=CC=N2)OCCN(C)C,1
118753220,,CCNC(=O)C(C1=CC=CC=C1)C(=O)N,0
59664531,,CN1CC2=C3C4C(CC(C=C4C1)O)OC3=C(C=C2)OC,1
9864749,,C1CN(CCC1COC2=CC=C(C=C2)C#N)CC=CI,1
23545906,,CC1=CN=C(S1)N=C(N)N,0
11775399,,C1CCN(C1)CCN2C3=C(C=CC(=C3)NC(=O)CC4=CC=C(C=C4)OCC5=CC=CC=C5)C=N2,0
9839073,,CN(C)CC1=CC=C(C=C1)C2=CNC(=O)C3=C2C(=CC=C3)O,0
44592215,,CCN(CC)CC1=CC2=C(CC(CC2)N3CCN(CC3=O)CCC4=CC=C(C=C4)F)C=C1,1
11653882,,C1CN(CCC1NC2=NNC3=C2C=C(C=C3)Cl)CC4=CC5=C(C=C4)OCO5,1
11545677,,C1CN(CCC1NC2=CC(=O)OC3=C2C=C(C=C3)Cl)CC=CC4=CC=CC=C4,1
73226213,,CCC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)N(C)C3CCN(C3)C(=O)N4CCC(C4)N5CCCCC5,1
11531010,,COC1=CC2=C(C=C1)NN=C2NC3CCN(CC3)CC4=CC5=C(C=C4)OCO5,1
9826520,,COC1=C(C=CC(=C1)N2C=NC3=C(C2=O)SC(=C3)C4=CC=C(C=C4)Cl)OCCN5CCCC5,1
11531660,,C1CN(CCC1NC2=CC(=O)OC3=C2C=C(C=C3)Cl)CC4=CC5=C(C=C4)OCC5,0
91462,,C1CC(NC1)C2=CN=CC=C2,1
10313352,,CC(C)(C)[N+](=CC1=CC=CC=C1)[O-],0
135484646,,C[N+]1=CC=CC=C1C=NO,0
11245343,,CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O,0
111165,,CC(CC1CCCCC1)NC,1
5009,,COC1=CC2=C(C=CN=C2C=C1)C(C3CC4CCC3CC4C=C)O,0
3010454,,CC1CN2C3=C(CN1CC=C(C)C)C=C(C=C3NC2=S)Cl,1
59823,,CN(C1CCN(CC1)CC(COC2=CC=C(C=C2)F)O)C3=NC4=CC=CC=C4S3,1
24211936,,CN1C2CC(CC1C3C2O3)OC(=O)C(CO)C4=CC=CC=C4,1
31143,,CCCC(C)C1(C(=O)NC(=O)NC1=O)CC=C,1
33014,,CC1(C2=CC=CC=C2C(S1)(CCCNC)C3=CC=CC=C3)C,1
5408,,CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,0
3019427,,COC1CNCCC1NC(=O)C2=CC(=C(C=C2OC)N)Cl,0
60796,,CN1C2=C(C=CC(=C2)C(C3=CC=C(C=C3)Cl)N4C=NC=N4)N=N1,0
7536516,,C1=CC2=NC(=CN2C=C1)CCN,1
56051,,CC1=NC=C(N1)C2=CSC(=N2)N=C(N)N,0
31113,,CCCCC1=C(N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)O,0
5155,,CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,0
5538,,CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CC(=O)O)C)C,0
133741,,CCCN(CCC)CCC1=C2CC(=O)NC2=C(C=C1)O,0
547559,,CN(C)CCCN1C2=CC=CC=C2S(=O)C3=CC=CC=C31,0
4253,,CN1CCC23C4C1CC5=C2C(=C(C=C5)O)OC3C(C=C4)O,0
9971484,,CC(=O)NCCCOC1=CC=CC(=C1)CN2CCCCC2,0
11110698,,CC(=O)CN1C(=O)C=CC(=N1)C2=C3C=CC=CN3N=C2C4=CC=CC=C4,0
19696654,,CC1CC2=CC(=C(C=C2N1S(=O)(=O)C)CNC3CCCNC3C4=CC=CC=C4)OC,0
19696689,,CC1=C(SC(=N1)N(C2=CC(=C(C=C2)OC)CNC3CCCNC3C4=CC=CC=C4)S(=O)(=O)C)C,0
91751467,,C1=CC=C2C(C3=CC=CC=C3C4C(C2=C1)O4)C(=O)N,0
70517986,,CC1C(C2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N)C,0
13497179,,CCN1CN(C2(C1=O)CCN(CC2)CCCC(=O)C3=CC=C(C=C3)F)C4=CC=C(C=C4)Br,0
135465079,,CC(C)(C)[N+](=CC1=CC=[N+](C=C1)[O-])[O-],0
11530404,,CCC1=CC=C(C=C1)N2C=NC3=C(C2=O)SC4=NC=CC(=C34)N(C)C,0
256277,,CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O,0
4053,,C1=CC(=CC=C1CC(C(=O)O)N)N(CCCl)CCCl,0
408,,CN1C(CCC1=O)C2=CN=CC=C2,0
6365,,CC(Cl)Cl,0
7859,,C#CCO,0
14211618,,CC12CCC3C(C1CC(C2O)F)CCC4=C3C=CC(=C4)O,0
541931,,CC1C(=O)NC2(CCCC2)C(=O)N1,0
129710,,CC(C)C1=NC(=NO1)C2=C3CN(C(=O)C4=C(N3C=N2)C=CC=C4Cl)C,0
10011896,,C(CSC(=N)N)F,0
10352163,,C1=CN(C(=N1)[N+](=O)[O-])CCCF,0
10498206,,C1CCN(CC1)CC2=CC(=CC=C2)OCCCNC(=O)C3=CC=CC=C3,0
10937291,,CC(C)(CN1C(=O)C=CC(=N1)C2=C3C=CC=CN3N=C2C4=CC=CC=C4)O,0
12406830,,CC1=CC(=CC(=C1NC2=NCCN2)C)Br,0
14022486,,CN(C)CC1=CC(=NC=C1)C2=CC(=CC=C2)NC3=C(C=CN3)[N+](=O)[O-],0
14022491,,CN(C)CC1=CC=C(O1)C2=CC(=CC=C2)NC3=C(C=CN3)[N+](=O)[O-],0
57390958,,CCOC1=CN=C(C=C1)CC2=NC3=C(N2CC4CCCCC4)C=CC(=C3)N(C)S(=O)(=O)C5=CC=CS5,0
24894028,,CCS(=O)(=O)N1C2=C(CN(CC2)C3CCOCC3)C4=C1C=CC(=C4)C(=O)N5CCC(CC5)C,0
2443,,CC(C)CC1C(=O)N2CCCC2C3(N1C(=O)C(O3)(C(C)C)NC(=O)C4CN(C5CC6=C(NC7=CC=CC(=C67)C5=C4)Br)C)O,0
9842188,,CS(=O)(=O)N(CCO)C1=C2C(=CC(=C1Cl)Cl)NC(=O)C(=O)N2,0
14022517,,CCNC(=NCCSCC1=C(C=CC=N1)Br)NC#N,0
72108,,CC1=NC=C(C=C1)CC2=CN=C(NC2=O)NCCCCC3=C(C=CC=N3)OC,0
